HINCP,RNTP,MRGP,NP,HHT_label,TEN_label,BLDG_AGE_dec
28000,950,0,2,Nonfamily household: Female householder: Not living alone,Rented,2
28000,950,0,2,Nonfamily household: Female householder: Not living alone,Rented,2
13500,1000,0,2,Married couple household,Rented,1
13500,1000,0,2,Married couple household,Rented,1
44000,0,1100,2,Married couple household,Owned with mortgage or loan (include home equity loans),4
44000,0,1100,2,Married couple household,Owned with mortgage or loan (include home equity loans),4
204300,0,2300,1,Nonfamily household: Female householder: Living alone,Owned with mortgage or loan (include home equity loans),0
158300,1400,0,2,Married couple household,Rented,0
158300,1400,0,2,Married couple household,Rented,0
49600,1000,0,2,Married couple household,Rented,2
49600,1000,0,2,Married couple household,Rented,2
115000,0,1300,2,Nonfamily household: Male householder: Not living alone,Owned with mortgage or loan (include home equity loans),4
115000,0,1300,2,Nonfamily household: Male householder: Not living alone,Owned with mortgage or loan (include home equity loans),4
574000,0,3500,3,Married couple household,Owned with mortgage or loan (include home equity loans),0
574000,0,3500,3,Married couple household,Owned with mortgage or loan (include home equity loans),0
574000,0,3500,3,Married couple household,Owned with mortgage or loan (include home equity loans),0
195600,0,850,2,Nonfamily household: Female householder: Not living alone,Owned with mortgage or loan (include home equity loans),8
195600,0,850,2,Nonfamily household: Female householder: Not living alone,Owned with mortgage or loan (include home equity loans),8
225000,0,2300,4,Married couple household,Owned with mortgage or loan (include home equity loans),8
225000,0,2300,4,Married couple household,Owned with mortgage or loan (include home equity loans),8
225000,0,2300,4,Married couple household,Owned with mortgage or loan (include home equity loans),8
225000,0,2300,4,Married couple household,Owned with mortgage or loan (include home equity loans),8
40000,1000,0,1,Nonfamily household: Male householder: Living alone,Rented,3
27600,710,0,1,Nonfamily household: Female householder: Living alone,Rented,0
141300,1000,0,3,Nonfamily household: Male householder: Not living alone,Rented,4
141300,1000,0,3,Nonfamily household: Male householder: Not living alone,Rented,4
141300,1000,0,3,Nonfamily household: Male householder: Not living alone,Rented,4
56100,1100,0,7,"Other family household: Female householder, no spouse present",Rented,3
56100,1100,0,7,"Other family household: Female householder, no spouse present",Rented,3
56100,1100,0,7,"Other family household: Female householder, no spouse present",Rented,3
56100,1100,0,7,"Other family household: Female householder, no spouse present",Rented,3
56100,1100,0,7,"Other family household: Female householder, no spouse present",Rented,3
56100,1100,0,7,"Other family household: Female householder, no spouse present",Rented,3
56100,1100,0,7,"Other family household: Female householder, no spouse present",Rented,3
116000,0,1600,2,Married couple household,Owned with mortgage or loan (include home equity loans),4
116000,0,1600,2,Married couple household,Owned with mortgage or loan (include home equity loans),4
213000,0,1900,2,Nonfamily household: Male householder: Not living alone,Owned with mortgage or loan (include home equity loans),6
213000,0,1900,2,Nonfamily household: Male householder: Not living alone,Owned with mortgage or loan (include home equity loans),6
20000,1600,0,1,Nonfamily household: Female householder: Living alone,Rented,1
280000,0,2300,4,Married couple household,Owned with mortgage or loan (include home equity loans),1
280000,0,2300,4,Married couple household,Owned with mortgage or loan (include home equity loans),1
280000,0,2300,4,Married couple household,Owned with mortgage or loan (include home equity loans),1
280000,0,2300,4,Married couple household,Owned with mortgage or loan (include home equity loans),1
208000,0,3500,1,Nonfamily household: Male householder: Living alone,Owned with mortgage or loan (include home equity loans),7
938200,3000,0,5,Married couple household,Rented,1
938200,3000,0,5,Married couple household,Rented,1
938200,3000,0,5,Married couple household,Rented,1
938200,3000,0,5,Married couple household,Rented,1
938200,3000,0,5,Married couple household,Rented,1
404500,0,2100,2,Married couple household,Owned with mortgage or loan (include home equity loans),1
404500,0,2100,2,Married couple household,Owned with mortgage or loan (include home equity loans),1
64400,1400,0,2,Married couple household,Rented,3
64400,1400,0,2,Married couple household,Rented,3
31000,400,0,4,Married couple household,Rented,4
31000,400,0,4,Married couple household,Rented,4
31000,400,0,4,Married couple household,Rented,4
31000,400,0,4,Married couple household,Rented,4
160000,0,2900,4,Married couple household,Owned with mortgage or loan (include home equity loans),0
160000,0,2900,4,Married couple household,Owned with mortgage or loan (include home equity loans),0
160000,0,2900,4,Married couple household,Owned with mortgage or loan (include home equity loans),0
160000,0,2900,4,Married couple household,Owned with mortgage or loan (include home equity loans),0
35000,910,0,2,Nonfamily household: Female householder: Not living alone,Rented,2
35000,910,0,2,Nonfamily household: Female householder: Not living alone,Rented,2
12300,1700,0,2,Nonfamily household: Female householder: Not living alone,Rented,1
12300,1700,0,2,Nonfamily household: Female householder: Not living alone,Rented,1
45000,990,0,1,Nonfamily household: Female householder: Living alone,Rented,3
179000,0,1800,4,Married couple household,Owned with mortgage or loan (include home equity loans),1
179000,0,1800,4,Married couple household,Owned with mortgage or loan (include home equity loans),1
179000,0,1800,4,Married couple household,Owned with mortgage or loan (include home equity loans),1
179000,0,1800,4,Married couple household,Owned with mortgage or loan (include home equity loans),1
185010,0,2500,2,Married couple household,Owned with mortgage or loan (include home equity loans),1
185010,0,2500,2,Married couple household,Owned with mortgage or loan (include home equity loans),1
100000,990,0,2,"Other family household: Male householder, no spouse present",Rented,3
100000,990,0,2,"Other family household: Male householder, no spouse present",Rented,3
35000,0,650,1,Nonfamily household: Female householder: Living alone,Owned with mortgage or loan (include home equity loans),3
16800,340,0,1,Nonfamily household: Male householder: Living alone,Rented,3
30000,1400,0,1,Nonfamily household: Female householder: Living alone,Rented,0
73200,0,1600,2,Married couple household,Owned with mortgage or loan (include home equity loans),5
73200,0,1600,2,Married couple household,Owned with mortgage or loan (include home equity loans),5
59100,0,1300,4,Married couple household,Owned with mortgage or loan (include home equity loans),3
59100,0,1300,4,Married couple household,Owned with mortgage or loan (include home equity loans),3
59100,0,1300,4,Married couple household,Owned with mortgage or loan (include home equity loans),3
59100,0,1300,4,Married couple household,Owned with mortgage or loan (include home equity loans),3
140000,1400,0,5,Married couple household,Rented,1
140000,1400,0,5,Married couple household,Rented,1
140000,1400,0,5,Married couple household,Rented,1
140000,1400,0,5,Married couple household,Rented,1
140000,1400,0,5,Married couple household,Rented,1
12800,0,1100,3,"Other family household: Female householder, no spouse present",Owned with mortgage or loan (include home equity loans),0
12800,0,1100,3,"Other family household: Female householder, no spouse present",Owned with mortgage or loan (include home equity loans),0
12800,0,1100,3,"Other family household: Female householder, no spouse present",Owned with mortgage or loan (include home equity loans),0
58500,0,1400,1,Nonfamily household: Female householder: Living alone,Owned with mortgage or loan (include home equity loans),1
57110,1000,0,2,Nonfamily household: Female householder: Not living alone,Rented,3
57110,1000,0,2,Nonfamily household: Female householder: Not living alone,Rented,3
48600,1000,0,2,Nonfamily household: Male householder: Not living alone,Rented,3
48600,1000,0,2,Nonfamily household: Male householder: Not living alone,Rented,3
34940,950,0,2,"Other family household: Female householder, no spouse present",Rented,2
34940,950,0,2,"Other family household: Female householder, no spouse present",Rented,2
90000,0,1800,5,Married couple household,Owned with mortgage or loan (include home equity loans),0
90000,0,1800,5,Married couple household,Owned with mortgage or loan (include home equity loans),0
90000,0,1800,5,Married couple household,Owned with mortgage or loan (include home equity loans),0
90000,0,1800,5,Married couple household,Owned with mortgage or loan (include home equity loans),0
90000,0,1800,5,Married couple household,Owned with mortgage or loan (include home equity loans),0
133000,0,2800,4,Married couple household,Owned with mortgage or loan (include home equity loans),0
133000,0,2800,4,Married couple household,Owned with mortgage or loan (include home equity loans),0
